id,created_at,lead_id,sustatus_id,hostel_id,cityid
971,10-04-2023 03:19,1038,9,3112,13
972,11-04-2023 23:04,1038,10,3112,13
973,13-04-2023 04:39,1038,11,3112,13
974,13-04-2023 22:05,1038,12,3112,13
975,14-04-2023 22:38,1038,13,3112,13
976,15-04-2023 13:51,1038,14,3112,13
989,07-03-2023 10:41,1039,1,NULL,11
990,08-03-2023 02:14,1039,2,NULL,11
991,08-03-2023 13:38,1039,3,NULL,11
992,08-03-2023 21:06,1039,4,NULL,11
993,09-03-2023 14:00,1039,5,3106,11
994,10-03-2023 19:05,1039,6,3106,11
995,11-03-2023 19:58,1039,7,3106,11
996,11-03-2023 22:50,1039,8,3106,11
997,13-03-2023 17:46,1039,9,3106,11
998,15-03-2023 17:26,1039,10,3106,11
999,16-03-2023 09:29,1039,11,3106,11
1015,26-03-2023 08:41,1040,1,NULL,16
1016,27-03-2023 20:51,1040,2,NULL,16
1017,29-03-2023 19:52,1040,3,NULL,16
1041,30-03-2023 17:52,1041,1,NULL,13
1042,31-03-2023 10:22,1041,2,NULL,13
1043,01-04-2023 08:04,1041,3,NULL,13
1044,02-04-2023 23:14,1041,4,NULL,13
1045,04-04-2023 10:34,1041,5,3113,13
1046,06-04-2023 04:27,1041,6,3113,13
1047,07-04-2023 05:56,1041,7,3113,13
1048,09-04-2023 03:48,1041,8,3113,13
1049,10-04-2023 16:48,1041,9,3113,13
1050,11-04-2023 08:50,1041,10,3113,13
1051,11-04-2023 19:06,1041,11,3113,13
1052,13-04-2023 17:59,1041,12,3113,13
1053,14-04-2023 09:24,1041,13,3113,13
1054,15-04-2023 09:19,1041,14,3113,13
1055,16-04-2023 02:27,1041,15,3113,13
1056,17-04-2023 19:26,1041,16,3113,13
1057,17-04-2023 19:53,1041,17,3113,13
1058,18-04-2023 12:55,1041,18,3113,13
1067,06-03-2023 14:34,1042,1,NULL,0
1068,06-03-2023 21:28,1042,2,NULL,0
1069,07-03-2023 08:20,1042,3,NULL,0
1070,08-03-2023 15:11,1042,4,NULL,0
1071,10-03-2023 08:30,1042,5,3137,0
1072,12-03-2023 07:53,1042,6,3137,0
1073,14-03-2023 05:43,1042,7,3137,0
1074,15-03-2023 03:57,1042,8,3137,0
1075,15-03-2023 04:21,1042,9,3137,0
1076,15-03-2023 10:44,1042,10,3137,0
1077,16-03-2023 12:55,1042,11,3137,0
1078,16-03-2023 23:41,1042,12,3137,0
1079,17-03-2023 07:43,1042,13,3137,0
1093,30-03-2023 03:29,1043,1,NULL,0
1094,01-04-2023 01:47,1043,2,NULL,0
1095,01-04-2023 02:58,1043,3,NULL,0
1096,02-04-2023 01:29,1043,4,NULL,0
1097,02-04-2023 12:49,1043,5,3138,0
1098,03-04-2023 17:46,1043,6,3138,0
1099,05-04-2023 07:03,1043,7,3138,0
1100,06-04-2023 01:54,1043,8,3138,0
1101,07-04-2023 23:52,1043,9,3138,0
1102,08-04-2023 02:08,1043,10,3138,0
1103,09-04-2023 00:26,1043,11,3138,0
1104,10-04-2023 09:40,1043,12,3138,0
1119,10-03-2023 21:07,1044,1,NULL,0
1120,11-03-2023 20:53,1044,2,NULL,0
1121,13-03-2023 07:58,1044,3,NULL,0
1122,13-03-2023 08:04,1044,4,NULL,0
1123,14-03-2023 09:48,1044,5,3138,0
1124,16-03-2023 01:51,1044,6,3138,0
1145,24-03-2023 04:22,1045,1,NULL,11
1146,25-03-2023 12:41,1045,2,NULL,11
1171,16-03-2023 16:41,1046,1,NULL,13
1172,16-03-2023 23:29,1046,2,NULL,13
1173,18-03-2023 08:41,1046,3,NULL,13
1174,20-03-2023 05:05,1046,4,NULL,13
1175,20-03-2023 22:36,1046,5,3115,13
1176,21-03-2023 19:45,1046,6,3115,13
1197,09-03-2023 21:10,1047,1,NULL,11
1198,11-03-2023 15:00,1047,2,NULL,11
1199,12-03-2023 01:16,1047,3,NULL,11
1200,12-03-2023 13:49,1047,4,NULL,11
1201,13-03-2023 19:43,1047,5,3106,11
1202,14-03-2023 21:47,1047,6,3106,11
1203,15-03-2023 23:24,1047,7,3106,11
1204,17-03-2023 16:16,1047,8,3106,11
1205,18-03-2023 22:37,1047,9,3106,11
1206,20-03-2023 22:30,1047,10,3106,11
1207,21-03-2023 18:33,1047,11,3106,11
1208,23-03-2023 02:26,1047,12,3106,11
1209,24-03-2023 23:20,1047,13,3106,11
1210,24-03-2023 23:38,1047,14,3106,11
1211,26-03-2023 12:00,1047,15,3106,11
1212,26-03-2023 16:01,1047,16,3106,11
1213,28-03-2023 01:49,1047,17,3106,11
1214,28-03-2023 23:57,1047,18,3106,11
1215,30-03-2023 02:12,1047,19,3106,11
1216,30-03-2023 15:16,1047,20,3106,11
1217,31-03-2023 19:10,1047,21,3106,11
1218,01-04-2023 04:44,1047,22,3106,11
1219,01-04-2023 05:28,1047,23,3106,11
1223,12-03-2023 18:17,1048,1,NULL,16
1224,13-03-2023 19:33,1048,2,NULL,16
1225,15-03-2023 12:44,1048,3,NULL,16
1226,15-03-2023 18:10,1048,4,NULL,16
1227,16-03-2023 00:05,1048,5,3128,16
1228,16-03-2023 20:56,1048,6,3128,16
1229,16-03-2023 22:49,1048,7,3128,16
1230,17-03-2023 05:36,1048,8,3128,16
1231,19-03-2023 03:48,1048,9,3128,16
1232,20-03-2023 08:20,1048,10,3128,16
1233,20-03-2023 19:24,1048,11,3128,16
1234,21-03-2023 23:34,1048,12,3128,16
1235,22-03-2023 22:46,1048,13,3128,16
1236,23-03-2023 21:35,1048,14,3128,16
1237,24-03-2023 21:47,1048,15,3128,16
1238,26-03-2023 16:20,1048,16,3128,16
1249,06-03-2023 18:26,1049,1,NULL,14
1250,07-03-2023 13:26,1049,2,NULL,14
1251,07-03-2023 23:37,1049,3,NULL,14
1252,08-03-2023 23:28,1049,4,NULL,14
1253,10-03-2023 20:55,1049,5,3123,14
1254,11-03-2023 04:17,1049,6,3123,14
1255,12-03-2023 03:21,1049,7,3123,14
1256,13-03-2023 00:10,1049,8,3123,14
1275,03-03-2023 11:19,1050,1,NULL,14
1276,04-03-2023 07:24,1050,2,NULL,14
1277,05-03-2023 16:06,1050,3,NULL,14
1278,06-03-2023 03:57,1050,4,NULL,14
1279,07-03-2023 13:00,1050,5,3123,14
1280,08-03-2023 09:38,1050,6,3123,14
1281,08-03-2023 13:30,1050,7,3123,14
1282,09-03-2023 20:41,1050,8,3123,14
1283,11-03-2023 09:33,1050,9,3123,14
1284,11-03-2023 18:42,1050,10,3123,14
1301,10-03-2023 22:11,1051,1,NULL,13
1302,11-03-2023 12:38,1051,2,NULL,13
1303,12-03-2023 03:57,1051,3,NULL,13
1304,13-03-2023 23:15,1051,4,NULL,13
1305,13-03-2023 23:50,1051,5,3114,13
1306,14-03-2023 08:40,1051,6,3114,13
1307,14-03-2023 09:28,1051,7,3114,13
1308,16-03-2023 08:52,1051,8,3114,13
1309,16-03-2023 22:23,1051,9,3114,13
1310,17-03-2023 00:37,1051,10,3114,13
1311,17-03-2023 01:41,1051,11,3114,13
1312,17-03-2023 04:06,1051,12,3114,13
1313,17-03-2023 21:55,1051,13,3114,13
1314,18-03-2023 07:30,1051,14,3114,13
1315,19-03-2023 06:37,1051,15,3114,13
1316,20-03-2023 19:52,1051,16,3114,13
1317,21-03-2023 13:23,1051,17,3114,13
1318,22-03-2023 16:48,1051,18,3114,13
1319,23-03-2023 04:51,1051,19,3114,13
1327,08-03-2023 11:53,1052,1,NULL,13
1328,09-03-2023 02:58,1052,2,NULL,13
1329,10-03-2023 17:28,1052,3,NULL,13
1330,10-03-2023 22:19,1052,4,NULL,13
1331,11-03-2023 05:38,1052,5,3113,13
1332,11-03-2023 20:01,1052,6,3113,13
1333,12-03-2023 03:56,1052,7,3113,13
1334,13-03-2023 03:43,1052,8,3113,13
1335,13-03-2023 11:47,1052,9,3113,13
1336,14-03-2023 11:28,1052,10,3113,13
1337,14-03-2023 23:12,1052,11,3113,13
1338,15-03-2023 16:54,1052,12,3113,13
1339,16-03-2023 11:12,1052,13,3113,13
1340,17-03-2023 16:44,1052,14,3113,13
1341,17-03-2023 23:46,1052,15,3113,13
1342,19-03-2023 04:16,1052,16,3113,13
1343,21-03-2023 04:02,1052,17,3113,13
1344,23-03-2023 00:04,1052,18,3113,13
1345,24-03-2023 03:55,1052,19,3113,13
1346,24-03-2023 20:51,1052,20,3113,13
1347,25-03-2023 01:47,1052,21,3113,13
1353,04-03-2023 00:05,1053,1,NULL,13
1354,04-03-2023 17:29,1053,2,NULL,13
1355,06-03-2023 04:19,1053,3,NULL,13
1356,06-03-2023 04:42,1053,4,NULL,13
1357,06-03-2023 06:15,1053,5,3112,13
1358,07-03-2023 18:04,1053,6,3112,13
1359,09-03-2023 08:57,1053,7,3112,13
1360,10-03-2023 09:43,1053,8,3112,13
1361,11-03-2023 18:50,1053,9,3112,13
1362,13-03-2023 14:38,1053,10,3112,13
1363,15-03-2023 01:48,1053,11,3112,13
1364,15-03-2023 10:16,1053,12,3112,13
1365,16-03-2023 04:13,1053,13,3112,13
1366,18-03-2023 02:43,1053,14,3112,13
1367,19-03-2023 05:26,1053,15,3112,13
1368,20-03-2023 13:50,1053,16,3112,13
1369,21-03-2023 04:56,1053,17,3112,13
1370,22-03-2023 01:16,1053,18,3112,13
1371,22-03-2023 02:54,1053,19,3112,13
1372,22-03-2023 07:30,1053,20,3112,13
1373,22-03-2023 23:48,1053,21,3112,13
1374,24-03-2023 01:32,1053,22,3112,13
1379,24-03-2023 17:01,1054,1,NULL,20
1380,24-03-2023 22:11,1054,2,NULL,20
1381,25-03-2023 17:06,1054,3,NULL,20
1382,25-03-2023 20:30,1054,4,NULL,20
1383,26-03-2023 09:45,1054,5,3134,20
1384,26-03-2023 16:45,1054,6,3134,20
1385,28-03-2023 03:02,1054,7,3134,20
1386,28-03-2023 08:48,1054,8,3134,20
1387,29-03-2023 07:33,1054,9,3134,20
1388,31-03-2023 01:36,1054,10,3134,20
1389,31-03-2023 05:19,1054,11,3134,20
1390,01-04-2023 06:01,1054,12,3134,20
1391,02-04-2023 04:08,1054,13,3134,20
1392,02-04-2023 16:53,1054,14,3134,20
1405,05-03-2023 00:49,1055,1,NULL,11
1406,06-03-2023 08:25,1055,2,NULL,11
1407,07-03-2023 12:16,1055,3,NULL,11
1408,08-03-2023 07:28,1055,4,NULL,11
1409,08-03-2023 08:53,1055,5,3101,11
1410,08-03-2023 15:48,1055,6,3101,11
1411,09-03-2023 12:52,1055,7,3101,11
1412,11-03-2023 00:07,1055,8,3101,11
1413,11-03-2023 23:02,1055,9,3101,11
1414,12-03-2023 08:58,1055,10,3101,11
1415,13-03-2023 10:30,1055,11,3101,11
1416,14-03-2023 06:40,1055,12,3101,11
1417,15-03-2023 20:11,1055,13,3101,11
1418,17-03-2023 13:32,1055,14,3101,11
1419,18-03-2023 15:56,1055,15,3101,11
1420,20-03-2023 04:54,1055,16,3101,11
1421,20-03-2023 20:53,1055,17,3101,11
1422,22-03-2023 01:58,1055,18,3101,11
1423,22-03-2023 06:52,1055,19,3101,11
1424,23-03-2023 13:22,1055,20,3101,11
1425,24-03-2023 21:57,1055,21,3101,11
1426,26-03-2023 21:09,1055,22,3101,11
1427,27-03-2023 05:05,1055,23,3101,11
1428,28-03-2023 17:19,1055,24,3101,11
1429,29-03-2023 16:05,1055,25,3101,11
1430,31-03-2023 05:47,1055,26,3101,11
1431,07-03-2023 15:47,1056,1,NULL,14
1432,09-03-2023 06:37,1056,2,NULL,14
1433,09-03-2023 19:30,1056,3,NULL,14
1434,09-03-2023 23:49,1056,4,NULL,14
1435,10-03-2023 21:33,1056,5,3122,14
1436,12-03-2023 19:45,1056,6,3122,14
1437,12-03-2023 22:28,1056,7,3122,14
1438,14-03-2023 13:43,1056,8,3122,14
1439,15-03-2023 04:37,1056,9,3122,14
1440,16-03-2023 09:36,1056,10,3122,14
1441,17-03-2023 23:40,1056,11,3122,14
1442,18-03-2023 10:21,1056,12,3122,14
1443,18-03-2023 11:33,1056,13,3122,14
1444,18-03-2023 18:27,1056,14,3122,14
1445,20-03-2023 04:30,1056,15,3122,14
1446,20-03-2023 08:08,1056,16,3122,14
1447,21-03-2023 12:38,1056,17,3122,14
1448,21-03-2023 17:53,1056,18,3122,14
1449,22-03-2023 14:19,1056,19,3122,14
1450,22-03-2023 19:12,1056,20,3122,14
1451,23-03-2023 07:55,1056,21,3122,14
1457,08-03-2023 08:15,1057,1,NULL,16
1458,09-03-2023 04:33,1057,2,NULL,16
1459,09-03-2023 08:11,1057,3,NULL,16
1460,10-03-2023 12:18,1057,4,NULL,16
1461,12-03-2023 06:20,1057,5,3128,16
1462,13-03-2023 14:05,1057,6,3128,16
1463,14-03-2023 12:39,1057,7,3128,16
1464,14-03-2023 23:14,1057,8,3128,16
1465,15-03-2023 16:45,1057,9,3128,16
1466,15-03-2023 23:12,1057,10,3128,16
1467,17-03-2023 06:58,1057,11,3128,16
1468,18-03-2023 11:01,1057,12,3128,16
1469,20-03-2023 02:05,1057,13,3128,16
1483,08-03-2023 17:07,1058,1,NULL,14
1484,10-03-2023 03:53,1058,2,NULL,14
1485,11-03-2023 07:35,1058,3,NULL,14
1486,12-03-2023 20:09,1058,4,NULL,14
1487,13-03-2023 13:41,1058,5,3116,14
1488,14-03-2023 00:58,1058,6,3116,14
1489,14-03-2023 21:39,1058,7,3116,14
1509,12-03-2023 14:19,1059,1,NULL,14
1510,14-03-2023 07:52,1059,2,NULL,14
1511,14-03-2023 10:19,1059,3,NULL,14
1512,16-03-2023 02:28,1059,4,NULL,14
1513,17-03-2023 10:57,1059,5,3116,14
1514,17-03-2023 20:48,1059,6,3116,14
1515,19-03-2023 19:07,1059,7,3116,14
1516,21-03-2023 02:01,1059,8,3116,14
1517,22-03-2023 14:27,1059,9,3116,14
1518,22-03-2023 16:51,1059,10,3116,14
1519,22-03-2023 17:03,1059,11,3116,14
1520,23-03-2023 09:16,1059,12,3116,14
1521,24-03-2023 15:48,1059,13,3116,14
1522,26-03-2023 15:24,1059,14,3116,14
1523,27-03-2023 18:13,1059,15,3116,14
1524,29-03-2023 12:07,1059,16,3116,14
1525,30-03-2023 20:30,1059,17,3116,14
1526,01-04-2023 15:42,1059,18,3116,14
1527,02-04-2023 00:42,1059,19,3116,14
1535,29-03-2023 23:07,1060,1,NULL,17
1536,31-03-2023 07:44,1060,2,NULL,17
1537,01-04-2023 20:36,1060,3,NULL,17
1538,02-04-2023 06:38,1060,4,NULL,17
1539,03-04-2023 10:18,1060,5,3132,17
1540,03-04-2023 10:31,1060,6,3132,17
1541,03-04-2023 17:16,1060,7,3132,17
1542,04-04-2023 20:11,1060,8,3132,17
1543,05-04-2023 15:34,1060,9,3132,17
1544,07-04-2023 01:45,1060,10,3132,17
1545,08-04-2023 01:12,1060,11,3132,17
1546,09-04-2023 13:48,1060,12,3132,17
1547,11-04-2023 01:43,1060,13,3132,17
1548,11-04-2023 05:44,1060,14,3132,17
1549,11-04-2023 14:25,1060,15,3132,17
1550,12-04-2023 15:10,1060,16,3132,17
1551,12-04-2023 22:43,1060,17,3132,17
1552,14-04-2023 01:47,1060,18,3132,17
1553,14-04-2023 20:28,1060,19,3132,17
1554,16-04-2023 14:02,1060,20,3132,17
1555,17-04-2023 21:49,1060,21,3132,17
1556,18-04-2023 12:48,1060,22,3132,17
1557,20-04-2023 07:40,1060,23,3132,17
1558,20-04-2023 21:18,1060,24,3132,17
1559,21-04-2023 06:48,1060,25,3132,17
1561,31-03-2023 22:45,1061,1,NULL,13
1562,02-04-2023 03:02,1061,2,NULL,13
1563,03-04-2023 17:41,1061,3,NULL,13
1564,05-04-2023 08:44,1061,4,NULL,13
1565,06-04-2023 04:38,1061,5,3111,13
1566,07-04-2023 14:56,1061,6,3111,13
1567,09-04-2023 13:50,1061,7,3111,13
1568,10-04-2023 14:04,1061,8,3111,13
1569,11-04-2023 15:22,1061,9,3111,13
1570,13-04-2023 14:49,1061,10,3111,13
1571,14-04-2023 03:32,1061,11,3111,13
1572,15-04-2023 18:55,1061,12,3111,13
1573,17-04-2023 17:03,1061,13,3111,13
1574,19-04-2023 16:59,1061,14,3111,13
1575,20-04-2023 06:18,1061,15,3111,13
1576,20-04-2023 06:52,1061,16,3111,13
1577,21-04-2023 03:51,1061,17,3111,13
1578,21-04-2023 09:32,1061,18,3111,13
1587,14-03-2023 22:33,1062,1,NULL,17
1588,16-03-2023 11:53,1062,2,NULL,17
1589,17-03-2023 07:14,1062,3,NULL,17
1590,18-03-2023 05:35,1062,4,NULL,17
1591,18-03-2023 06:41,1062,5,3132,17
1592,19-03-2023 09:13,1062,6,3132,17
1593,19-03-2023 19:10,1062,7,3132,17
1594,21-03-2023 16:21,1062,8,3132,17
1595,22-03-2023 22:47,1062,9,3132,17
1596,23-03-2023 17:46,1062,10,3132,17
1597,24-03-2023 04:16,1062,11,3132,17
1598,24-03-2023 21:57,1062,12,3132,17
1599,25-03-2023 09:24,1062,13,3132,17
1600,25-03-2023 16:02,1062,14,3132,17
1601,26-03-2023 19:32,1062,15,3132,17
1613,14-03-2023 22:08,1063,1,NULL,16
1614,15-03-2023 19:25,1063,2,NULL,16
1615,17-03-2023 03:00,1063,3,NULL,16
1616,17-03-2023 23:02,1063,4,NULL,16
1639,04-03-2023 09:44,1064,1,NULL,13
1640,04-03-2023 23:13,1064,2,NULL,13
1641,06-03-2023 20:08,1064,3,NULL,13
1642,06-03-2023 20:21,1064,4,NULL,13
1643,07-03-2023 21:26,1064,5,3114,13
1644,09-03-2023 06:34,1064,6,3114,13
1645,10-03-2023 06:46,1064,7,3114,13
1646,11-03-2023 21:23,1064,8,3114,13
1647,12-03-2023 03:20,1064,9,3114,13
1648,13-03-2023 20:13,1064,10,3114,13
1649,15-03-2023 02:21,1064,11,3114,13
1650,17-03-2023 01:32,1064,12,3114,13
1651,18-03-2023 04:15,1064,13,3114,13
1652,18-03-2023 19:14,1064,14,3114,13
1665,12-03-2023 03:03,1065,1,NULL,16
1666,13-03-2023 07:04,1065,2,NULL,16
1667,14-03-2023 22:53,1065,3,NULL,16
1668,15-03-2023 00:12,1065,4,NULL,16
1669,15-03-2023 21:18,1065,5,3127,16
1670,16-03-2023 13:48,1065,6,3127,16
1671,17-03-2023 17:50,1065,7,3127,16
1672,18-03-2023 10:57,1065,8,3127,16
1673,20-03-2023 01:03,1065,9,3127,16
1674,21-03-2023 00:16,1065,10,3127,16
1675,21-03-2023 17:38,1065,11,3127,16
1676,22-03-2023 13:27,1065,12,3127,16
1677,24-03-2023 02:53,1065,13,3127,16
1678,25-03-2023 01:52,1065,14,3127,16
1679,25-03-2023 15:52,1065,15,3127,16
1680,26-03-2023 10:01,1065,16,3127,16
1681,28-03-2023 08:16,1065,17,3127,16
1682,29-03-2023 13:42,1065,18,3127,16
1691,08-03-2023 14:47,1066,1,NULL,14
1692,09-03-2023 09:52,1066,2,NULL,14
1693,09-03-2023 15:29,1066,3,NULL,14
1694,11-03-2023 00:56,1066,4,NULL,14
1695,11-03-2023 11:34,1066,5,3121,14
1696,12-03-2023 19:38,1066,6,3121,14
1697,13-03-2023 16:24,1066,7,3121,14
1698,14-03-2023 06:57,1066,8,3121,14
1699,14-03-2023 23:16,1066,9,3121,14
1700,15-03-2023 18:05,1066,10,3121,14
1701,16-03-2023 05:16,1066,11,3121,14
1702,16-03-2023 15:11,1066,12,3121,14
1703,17-03-2023 02:00,1066,13,3121,14
1704,19-03-2023 01:27,1066,14,3121,14
1705,19-03-2023 11:20,1066,15,3121,14
1706,20-03-2023 16:37,1066,16,3121,14
1707,21-03-2023 13:21,1066,17,3121,14
1717,08-03-2023 10:01,1067,1,NULL,13
1718,10-03-2023 00:04,1067,2,NULL,13
1719,11-03-2023 12:27,1067,3,NULL,13
1720,11-03-2023 21:39,1067,4,NULL,13
1721,12-03-2023 19:10,1067,5,3115,13
1722,14-03-2023 03:25,1067,6,3115,13
1723,15-03-2023 04:21,1067,7,3115,13
1724,16-03-2023 06:58,1067,8,3115,13
1725,17-03-2023 01:45,1067,9,3115,13
1726,19-03-2023 01:24,1067,10,3115,13
1727,20-03-2023 14:33,1067,11,3115,13
1728,21-03-2023 02:28,1067,12,3115,13
1729,21-03-2023 23:24,1067,13,3115,13
1730,23-03-2023 18:13,1067,14,3115,13
1731,24-03-2023 12:07,1067,15,3115,13
1743,17-03-2023 01:12,1068,1,NULL,14
1744,18-03-2023 19:45,1068,2,NULL,14
1745,20-03-2023 13:57,1068,3,NULL,14
1746,22-03-2023 08:32,1068,4,NULL,14
1747,23-03-2023 05:38,1068,5,3116,14
1748,23-03-2023 07:20,1068,6,3116,14
1749,24-03-2023 17:38,1068,7,3116,14
1750,26-03-2023 00:51,1068,8,3116,14
1751,27-03-2023 10:36,1068,9,3116,14
1752,29-03-2023 00:20,1068,10,3116,14
1753,30-03-2023 20:34,1068,11,3116,14
1754,01-04-2023 00:33,1068,12,3116,14
1755,02-04-2023 08:11,1068,13,3116,14
1769,21-03-2023 00:24,1069,1,NULL,0
1770,22-03-2023 13:55,1069,2,NULL,0
1771,22-03-2023 14:06,1069,3,NULL,0
1772,23-03-2023 22:06,1069,4,NULL,0
1773,25-03-2023 17:53,1069,5,3137,0
1774,26-03-2023 15:22,1069,6,3137,0
1775,26-03-2023 22:52,1069,7,3137,0
1776,28-03-2023 08:27,1069,8,3137,0
1777,30-03-2023 05:00,1069,9,3137,0
1778,31-03-2023 00:45,1069,10,3137,0
1795,21-03-2023 19:39,1070,1,NULL,16
1796,23-03-2023 19:07,1070,2,NULL,16
1797,24-03-2023 17:03,1070,3,NULL,16
1798,26-03-2023 14:04,1070,4,NULL,16
1799,27-03-2023 02:15,1070,5,3127,16
1800,27-03-2023 04:32,1070,6,3127,16
1801,28-03-2023 01:28,1070,7,3127,16
1802,28-03-2023 03:07,1070,8,3127,16
1803,28-03-2023 23:54,1070,9,3127,16
1804,30-03-2023 07:45,1070,10,3127,16
1805,30-03-2023 11:28,1070,11,3127,16
1806,30-03-2023 17:07,1070,12,3127,16
1807,31-03-2023 12:57,1070,13,3127,16
1808,02-04-2023 00:04,1070,14,3127,16
1809,02-04-2023 11:02,1070,15,3127,16
1810,03-04-2023 08:30,1070,16,3127,16
1811,03-04-2023 09:53,1070,17,3127,16
1812,04-04-2023 13:03,1070,18,3127,16
1813,05-04-2023 23:09,1070,19,3127,16
1821,02-03-2023 18:37,1071,1,NULL,11
1822,04-03-2023 01:40,1071,2,NULL,11
1823,05-03-2023 23:18,1071,3,NULL,11
1824,06-03-2023 11:14,1071,4,NULL,11
1825,07-03-2023 17:27,1071,5,3107,11
1826,07-03-2023 22:25,1071,6,3107,11
1827,08-03-2023 19:05,1071,7,3107,11
1847,09-03-2023 14:18,1072,1,NULL,17
1848,11-03-2023 03:10,1072,2,NULL,17
1849,12-03-2023 15:53,1072,3,NULL,17
1850,14-03-2023 05:52,1072,4,NULL,17
1851,15-03-2023 09:50,1072,5,3131,17
1852,17-03-2023 09:15,1072,6,3131,17
1853,18-03-2023 11:45,1072,7,3131,17
1854,19-03-2023 01:40,1072,8,3131,17
1855,19-03-2023 07:01,1072,9,3131,17
1873,17-03-2023 10:34,1073,1,NULL,15
1874,17-03-2023 18:20,1073,2,NULL,15
1875,18-03-2023 02:32,1073,3,NULL,15
1876,19-03-2023 13:37,1073,4,NULL,15
1877,20-03-2023 21:34,1073,5,3126,15
1878,21-03-2023 11:00,1073,6,3126,15
1879,21-03-2023 17:58,1073,7,3126,15
1880,22-03-2023 09:29,1073,8,3126,15
1881,23-03-2023 06:45,1073,9,3126,15
1882,24-03-2023 16:05,1073,10,3126,15
1883,25-03-2023 08:29,1073,11,3126,15
1884,25-03-2023 19:48,1073,12,3126,15
1885,27-03-2023 17:33,1073,13,3126,15
1886,27-03-2023 19:40,1073,14,3126,15
1887,29-03-2023 01:20,1073,15,3126,15
1888,30-03-2023 17:39,1073,16,3126,15
1889,31-03-2023 00:28,1073,17,3126,15
1890,31-03-2023 12:22,1073,18,3126,15
1891,01-04-2023 08:12,1073,19,3126,15
1892,01-04-2023 10:33,1073,20,3126,15
1893,01-04-2023 14:32,1073,21,3126,15
1894,02-04-2023 13:57,1073,22,3126,15
1899,24-03-2023 07:56,1074,1,NULL,11
1900,25-03-2023 11:09,1074,2,NULL,11
1901,27-03-2023 04:21,1074,3,NULL,11
1902,28-03-2023 11:37,1074,4,NULL,11
1903,28-03-2023 20:00,1074,5,3106,11
1904,28-03-2023 21:01,1074,6,3106,11
1925,26-03-2023 17:54,1075,1,NULL,15
1926,27-03-2023 17:01,1075,2,NULL,15
1927,28-03-2023 21:38,1075,3,NULL,15
1928,29-03-2023 10:11,1075,4,NULL,15
1951,28-03-2023 17:31,1076,1,NULL,17
1952,29-03-2023 16:24,1076,2,NULL,17
1953,31-03-2023 08:28,1076,3,NULL,17
1954,31-03-2023 19:41,1076,4,NULL,17
1955,02-04-2023 07:02,1076,5,3131,17
1956,04-04-2023 03:49,1076,6,3131,17
1957,05-04-2023 20:34,1076,7,3131,17
1958,06-04-2023 14:06,1076,8,3131,17
1959,07-04-2023 06:49,1076,9,3131,17
1960,07-04-2023 20:49,1076,10,3131,17
1961,08-04-2023 02:58,1076,11,3131,17
1962,09-04-2023 23:59,1076,12,3131,17
1963,11-04-2023 15:21,1076,13,3131,17
1964,12-04-2023 19:22,1076,14,3131,17
1965,13-04-2023 07:57,1076,15,3131,17
1966,15-04-2023 07:06,1076,16,3131,17
1967,16-04-2023 13:44,1076,17,3131,17
1968,17-04-2023 13:53,1076,18,3131,17
1969,18-04-2023 10:58,1076,19,3131,17
1977,05-03-2023 07:29,1077,1,NULL,19
1978,05-03-2023 18:19,1077,2,NULL,19
1979,07-03-2023 03:27,1077,3,NULL,19
1980,08-03-2023 14:10,1077,4,NULL,19
1981,09-03-2023 01:40,1077,5,3136,19
1982,09-03-2023 20:08,1077,6,3136,19
1983,11-03-2023 09:53,1077,7,3136,19
1984,12-03-2023 21:01,1077,8,3136,19
1985,14-03-2023 02:54,1077,9,3136,19
1986,14-03-2023 17:22,1077,10,3136,19
1987,16-03-2023 05:16,1077,11,3136,19
1988,17-03-2023 13:51,1077,12,3136,19
1989,18-03-2023 17:57,1077,13,3136,19
1990,20-03-2023 03:13,1077,14,3136,19
1991,22-03-2023 00:51,1077,15,3136,19
1992,22-03-2023 01:49,1077,16,3136,19
2003,02-03-2023 08:28,1078,1,NULL,17
2004,03-03-2023 10:23,1078,2,NULL,17
2005,03-03-2023 23:09,1078,3,NULL,17
2006,05-03-2023 22:51,1078,4,NULL,17
2007,06-03-2023 14:04,1078,5,3131,17
2008,08-03-2023 05:51,1078,6,3131,17
2009,09-03-2023 20:39,1078,7,3131,17
2010,10-03-2023 04:30,1078,8,3131,17
2011,10-03-2023 13:51,1078,9,3131,17
2012,11-03-2023 05:47,1078,10,3131,17
2013,12-03-2023 20:32,1078,11,3131,17
2014,14-03-2023 03:34,1078,12,3131,17
2015,14-03-2023 06:00,1078,13,3131,17
2016,15-03-2023 04:36,1078,14,3131,17
2017,15-03-2023 09:45,1078,15,3131,17
2018,16-03-2023 09:37,1078,16,3131,17
2019,17-03-2023 03:19,1078,17,3131,17
2020,17-03-2023 22:15,1078,18,3131,17
2021,19-03-2023 16:14,1078,19,3131,17
2022,20-03-2023 22:43,1078,20,3131,17
2023,22-03-2023 07:57,1078,21,3131,17
2024,22-03-2023 10:58,1078,22,3131,17
2025,22-03-2023 23:56,1078,23,3131,17
2026,24-03-2023 03:45,1078,24,3131,17
2027,26-03-2023 02:34,1078,25,3131,17
2028,26-03-2023 18:47,1078,26,3131,17
2029,03-03-2023 17:22,1079,1,NULL,14
2030,04-03-2023 19:48,1079,2,NULL,14
2031,05-03-2023 09:54,1079,3,NULL,14
